"Period","Passenger_type","Direction","Country","Count"
201801,"Overseas visitor","Departure","Maldives",16
201801,"Overseas visitor","Departure","Mali",7
201801,"Overseas visitor","Departure","Malta",102
201801,"Overseas visitor","Departure","Marshall Islands",4
201801,"Overseas visitor","Departure","Mauritius",82
201801,"Overseas visitor","Departure","Mayotte",2
201801,"Overseas visitor","Departure","Mexico",592
201801,"Overseas visitor","Departure","Micronesia, Federated States of",8
201801,"Overseas visitor","Departure","Moldova",8
201801,"Overseas visitor","Departure","Monaco",50
201801,"Overseas visitor","Departure","Mongolia",50
201801,"Overseas visitor","Departure","Montenegro",3
201801,"Overseas visitor","Departure","Morocco",23
201801,"Overseas visitor","Departure","Mozambique",34
201801,"Overseas visitor","Departure","Myanmar",81
201801,"Overseas visitor","Departure","Namibia",66
201801,"Overseas visitor","Departure","Nauru",7
201801,"Overseas visitor","Departure","Nepal",87
201801,"Overseas visitor","Departure","Netherlands",5735
201801,"Overseas visitor","Departure","New Caledonia",3084
201801,"Overseas visitor","Departure","New Zealand",2863
201801,"Overseas visitor","Departure","Nicaragua",5
201801,"Overseas visitor","Departure","Niger",3
201801,"Overseas visitor","Departure","Nigeria",34
201801,"Overseas visitor","Departure","Niue",267
201801,"Overseas visitor","Departure","Norfolk Island",44
201801,"Overseas visitor","Departure","Northern Mariana Islands",5
201801,"Overseas visitor","Departure","Norway",1008
201801,"Overseas visitor","Departure","Not Stated",6539
201801,"Overseas visitor","Departure","Oman",96
201801,"Overseas visitor","Departure","Pakistan",109
201801,"Overseas visitor","Departure","Palau",6
201801,"Overseas visitor","Departure","Panama",26
201801,"Overseas visitor","Departure","Papua New Guinea",314
201801,"Overseas visitor","Departure","Paraguay",34
201801,"Overseas visitor","Departure","Peru",79
201801,"Overseas visitor","Departure","Philippines",2643
201801,"Overseas visitor","Departure","Poland",870
201801,"Overseas visitor","Departure","Portugal",222
201801,"Overseas visitor","Departure","Puerto Rico",22
201801,"Overseas visitor","Departure","Qatar",253
201801,"Overseas visitor","Departure","Reunion",67
201801,"Overseas visitor","Departure","Romania",251
201801,"Overseas visitor","Departure","Russia",1507
201801,"Overseas visitor","Departure","Rwanda",5
201801,"Overseas visitor","Departure","Samoa",3804
201801,"Overseas visitor","Departure","Samoa, American",210
201801,"Overseas visitor","Departure","San Marino",1
201801,"Overseas visitor","Departure","Sao Tome and Principe",1
201801,"Overseas visitor","Departure","Saudi Arabia",276
201801,"Overseas visitor","Departure","Senegal",13
201801,"Overseas visitor","Departure","Serbia",26
201801,"Overseas visitor","Departure","Seychelles",22
201801,"Overseas visitor","Departure","Sierra Leone",1
201801,"Overseas visitor","Departure","Singapore",5971
201801,"Overseas visitor","Departure","Slovakia",239
201801,"Overseas visitor","Departure","Slovenia",148
201801,"Overseas visitor","Departure","Solomon Islands",101
201801,"Overseas visitor","Departure","Somalia",1
201801,"Overseas visitor","Departure","South Africa",3612
201801,"Overseas visitor","Departure","South Georgia and the South Sandwich Islands",1
201801,"Overseas visitor","Departure","South Sudan",3
201801,"Overseas visitor","Departure","Spain",1472
201801,"Overseas visitor","Departure","Sri Lanka",501
201801,"Overseas visitor","Departure","St Helena",1
201801,"Overseas visitor","Departure","St Kitts and Nevis",4
201801,"Overseas visitor","Departure","St Lucia",2
201801,"Overseas visitor","Departure","St Maarten (Dutch Part)",3
201801,"Overseas visitor","Departure","St Vincent and the Grenadines",7
201801,"Overseas visitor","Departure","Sudan",20
201801,"Overseas visitor","Departure","Suriname",1
201801,"Overseas visitor","Departure","Sweden",4107
201801,"Overseas visitor","Departure","Switzerland",4368
201801,"Overseas visitor","Departure","Syria",3
201801,"Overseas visitor","Departure","Taiwan",2887
201801,"Overseas visitor","Departure","Tajikistan",3
201801,"Overseas visitor","Departure","Tanzania",23
201801,"Overseas visitor","Departure","Thailand",3541
201801,"Overseas visitor","Departure","Timor-Leste",29
201801,"Overseas visitor","Departure","Togo",2
201801,"Overseas visitor","Departure","Tokelau",51
201801,"Overseas visitor","Departure","Tonga",2924
201801,"Overseas visitor","Departure","Trinidad and Tobago",23
201801,"Overseas visitor","Departure","Tunisia",17
201801,"Overseas visitor","Departure","Turkey",163
201801,"Overseas visitor","Departure","Turkmenistan",2
201801,"Overseas visitor","Departure","Turks and Caicos Islands",4
201801,"Overseas visitor","Departure","Tuvalu",39
201801,"Overseas visitor","Departure","Uganda",4
201801,"Overseas visitor","Departure","Ukraine",118
201801,"Overseas visitor","Departure","United Arab Emirates",1467
201801,"Overseas visitor","Departure","United Kingdom",39963
201801,"Overseas visitor","Departure","United States of America",44391
201801,"Overseas visitor","Departure","Uruguay",161
201801,"Overseas visitor","Departure","Uzbekistan",5
201801,"Overseas visitor","Departure","Vanuatu",320
201801,"Overseas visitor","Departure","Venezuela",11
201801,"Overseas visitor","Departure","Viet Nam",670
201801,"Overseas visitor","Departure","Virgin Islands, British",6
201801,"Overseas visitor","Departure","Virgin Islands, United States",5
201801,"Overseas visitor","Departure","Wallis and Futuna",48
201801,"Overseas visitor","Departure","Yemen",1
201801,"Overseas visitor","Departure","Zambia",30
201801,"Overseas visitor","Departure","Zimbabwe",139
201802,"Overseas visitor","Arrival","Andorra",16
201802,"Overseas visitor","Arrival","Argentina",3088
201802,"Overseas visitor","Arrival","Aruba",16
201802,"Overseas visitor","Arrival","Australia",123008
201802,"Overseas visitor","Arrival","Austria",1440
201802,"Overseas visitor","Arrival","Azerbaijan",16
201802,"Overseas visitor","Arrival","Bahamas",16
201802,"Overseas visitor","Arrival","Bahrain",48
201802,"Overseas visitor","Arrival","Bangladesh",96
201802,"Overseas visitor","Arrival","Barbados",16
201802,"Overseas visitor","Arrival","Belarus",16
201802,"Overseas visitor","Arrival","Belgium",1216
201802,"Overseas visitor","Arrival","Benin",16
201802,"Overseas visitor","Arrival","Bermuda",48
201802,"Overseas visitor","Arrival","Bhutan",16
201802,"Overseas visitor","Arrival","Bolivia",32
201802,"Overseas visitor","Arrival","Botswana",32
201802,"Overseas visitor","Arrival","Brazil",1552
201802,"Overseas visitor","Arrival","Brunei Darussalam",96
201802,"Overseas visitor","Arrival","Bulgaria",112
201802,"Overseas visitor","Arrival","Cambodia",96
201802,"Overseas visitor","Arrival","Canada",12816
201802,"Overseas visitor","Arrival","Cayman Islands",32
201802,"Overseas visitor","Arrival","Chile",1120
201802,"Overseas visitor","Arrival","China, People's Republic of",68928
201802,"Overseas visitor","Arrival","Colombia",144
201802,"Overseas visitor","Arrival","Cook Islands",960
201802,"Overseas visitor","Arrival","Costa Rica",32
201802,"Overseas visitor","Arrival","Croatia",112
201802,"Overseas visitor","Arrival","Cyprus",64
201802,"Overseas visitor","Arrival","Czechia",832
201802,"Overseas visitor","Arrival","Denmark",2496
201802,"Overseas visitor","Arrival","Dominican Republic",16
201802,"Overseas visitor","Arrival","Ecuador",16
201802,"Overseas visitor","Arrival","Egypt",16
201802,"Overseas visitor","Arrival","El Salvador",32
201802,"Overseas visitor","Arrival","Estonia",96
201802,"Overseas visitor","Arrival","Ethiopia",16
201802,"Overseas visitor","Arrival","Faeroe Islands",16
201802,"Overseas visitor","Arrival","Fiji",2304
201802,"Overseas visitor","Arrival","Finland",688
201802,"Overseas visitor","Arrival","Former Yugoslav Republic of Macedonia (FYROM)",16
201802,"Overseas visitor","Arrival","France",6032
201802,"Overseas visitor","Arrival","French Polynesia",2432
201802,"Overseas visitor","Arrival","Gaza Strip/Palestine/West Bank",16
201802,"Overseas visitor","Arrival","Georgia",16
201802,"Overseas visitor","Arrival","Germany",15824
201802,"Overseas visitor","Arrival","Greece",128
201802,"Overseas visitor","Arrival","Grenada",16
201802,"Overseas visitor","Arrival","Guadeloupe",16
201802,"Overseas visitor","Arrival","Guam",16
201802,"Overseas visitor","Arrival","Guatemala",16
201802,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",6304
201802,"Overseas visitor","Arrival","Hungary",288
201802,"Overseas visitor","Arrival","Iceland",112
201802,"Overseas visitor","Arrival","India",4992
201802,"Overseas visitor","Arrival","Indonesia",1136
201802,"Overseas visitor","Arrival","Iran",112
201802,"Overseas visitor","Arrival","Iraq",16
201802,"Overseas visitor","Arrival","Ireland",1376
201802,"Overseas visitor","Arrival","Israel",1024
201802,"Overseas visitor","Arrival","Italy",1296
201802,"Overseas visitor","Arrival","Jamaica",16
201802,"Overseas visitor","Arrival","Japan",11984
201802,"Overseas visitor","Arrival","Jordan",32
201802,"Overseas visitor","Arrival","Kazakhstan",32
201802,"Overseas visitor","Arrival","Kenya",48
201802,"Overseas visitor","Arrival","Kiribati",80
201802,"Overseas visitor","Arrival","Korea, Republic of",8560
201802,"Overseas visitor","Arrival","Kuwait",64
201802,"Overseas visitor","Arrival","Laos",32
201802,"Overseas visitor","Arrival","Latvia",112
201802,"Overseas visitor","Arrival","Lebanon",16
201802,"Overseas visitor","Arrival","Liechtenstein",16
201802,"Overseas visitor","Arrival","Lithuania",96
201802,"Overseas visitor","Arrival","Luxembourg",112
201802,"Overseas visitor","Arrival","Macau (Special Administrative Region)",240
201802,"Overseas visitor","Arrival","Malaysia",3616
201802,"Overseas visitor","Arrival","Maldives",16
201802,"Overseas visitor","Arrival","Mali",16
201802,"Overseas visitor","Arrival","Malta",32
201802,"Overseas visitor","Arrival","Marshall Islands",16
201802,"Overseas visitor","Arrival","Mauritania",16
201802,"Overseas visitor","Arrival","Mauritius",48
201802,"Overseas visitor","Arrival","Mexico",464
201802,"Overseas visitor","Arrival","Monaco",16
201802,"Overseas visitor","Arrival","Mongolia",16
201802,"Overseas visitor","Arrival","Morocco",16
201802,"Overseas visitor","Arrival","Mozambique",16
201802,"Overseas visitor","Arrival","Myanmar",32
201802,"Overseas visitor","Arrival","Nauru",16
201802,"Overseas visitor","Arrival","Nepal",80
201802,"Overseas visitor","Arrival","Netherlands",4816
201802,"Overseas visitor","Arrival","New Caledonia",1488
201802,"Overseas visitor","Arrival","New Zealand",1648
201802,"Overseas visitor","Arrival","Niue",192
201802,"Overseas visitor","Arrival","Norfolk Island",32
201802,"Overseas visitor","Arrival","Norway",736
201802,"Overseas visitor","Arrival","Not Stated",1872
201802,"Overseas visitor","Arrival","Oman",48
201802,"Overseas visitor","Arrival","Pakistan",112
201802,"Overseas visitor","Arrival","Palau",16
201802,"Overseas visitor","Arrival","Panama",48
201802,"Overseas visitor","Arrival","Papua New Guinea",176
201802,"Overseas visitor","Arrival","Peru",96
201802,"Overseas visitor","Arrival","Philippines",1936
201802,"Overseas visitor","Arrival","Poland",976
201802,"Overseas visitor","Arrival","Portugal",272
201802,"Overseas visitor","Arrival","Qatar",112
201802,"Overseas visitor","Arrival","Reunion",48
201802,"Overseas visitor","Arrival","Romania",176
201802,"Overseas visitor","Arrival","Russia",624
201802,"Overseas visitor","Arrival","Samoa",1920
201802,"Overseas visitor","Arrival","Samoa, American",64
201802,"Overseas visitor","Arrival","Saudi Arabia",208
201802,"Overseas visitor","Arrival","Serbia",48
201802,"Overseas visitor","Arrival","Seychelles",16
201802,"Overseas visitor","Arrival","Singapore",4288
201802,"Overseas visitor","Arrival","Slovakia",240
201802,"Overseas visitor","Arrival","Slovenia",224
201802,"Overseas visitor","Arrival","Solomon Islands",240
201802,"Overseas visitor","Arrival","South Africa",2080
201802,"Overseas visitor","Arrival","Spain",1392
201802,"Overseas visitor","Arrival","Sri Lanka",304
201802,"Overseas visitor","Arrival","Sweden",2512
201802,"Overseas visitor","Arrival","Switzerland",2944
201802,"Overseas visitor","Arrival","Taiwan",5328
201802,"Overseas visitor","Arrival","Tanzania",16
201802,"Overseas visitor","Arrival","Thailand",1360
201802,"Overseas visitor","Arrival","Timor-Leste",16
201802,"Overseas visitor","Arrival","Tonga",1456
201802,"Overseas visitor","Arrival","Trinidad and Tobago",16
201802,"Overseas visitor","Arrival","Tunisia",16
201802,"Overseas visitor","Arrival","Turkey",96
201802,"Overseas visitor","Arrival","Turks and Caicos Islands",16
201802,"Overseas visitor","Arrival","Tuvalu",48
201802,"Overseas visitor","Arrival","Ukraine",128
201802,"Overseas visitor","Arrival","United Arab Emirates",688
201802,"Overseas visitor","Arrival","United Kingdom",39456
201802,"Overseas visitor","Arrival","United States of America",51248
201802,"Overseas visitor","Arrival","Uruguay",480
201802,"Overseas visitor","Arrival","Vanuatu",784
201802,"Overseas visitor","Arrival","Viet Nam",1072
201802,"Overseas visitor","Arrival","Zambia",32
201802,"Overseas visitor","Arrival","Zimbabwe",32
201802,"Overseas visitor","Departure","Afghanistan",32
201802,"Overseas visitor","Departure","Albania",1
201802,"Overseas visitor","Departure","Algeria",2
201802,"Overseas visitor","Departure","Andorra",13
201802,"Overseas visitor","Departure","Angola",2
201802,"Overseas visitor","Departure","Antarctica",2
201802,"Overseas visitor","Departure","Antigua and Barbuda",1
201802,"Overseas visitor","Departure","Argentina",2545
201802,"Overseas visitor","Departure","Armenia",4
201802,"Overseas visitor","Departure","Aruba",3
201802,"Overseas visitor","Departure","Australia",119892
201802,"Overseas visitor","Departure","Austria",1347
201802,"Overseas visitor","Departure","Azerbaijan",5
201802,"Overseas visitor","Departure","Bahamas",18
201802,"Overseas visitor","Departure","Bahrain",37
201802,"Overseas visitor","Departure","Bangladesh",64
201802,"Overseas visitor","Departure","Barbados",15
201802,"Overseas visitor","Departure","Belarus",29
201802,"Overseas visitor","Departure","Belgium",992
201802,"Overseas visitor","Departure","Belize",1
201802,"Overseas visitor","Departure","Benin",2
201802,"Overseas visitor","Departure","Bermuda",33
201802,"Overseas visitor","Departure","Bhutan",2
201802,"Overseas visitor","Departure","Bolivia",36
201802,"Overseas visitor","Departure","Bosnia and Herzegovina",8
201802,"Overseas visitor","Departure","Botswana",10
201802,"Overseas visitor","Departure","Brazil",1685
201802,"Overseas visitor","Departure","Brunei Darussalam",85
201802,"Overseas visitor","Departure","Bulgaria",124
201802,"Overseas visitor","Departure","Burkina Faso",3
201802,"Overseas visitor","Departure","Burundi",1
201802,"Overseas visitor","Departure","Cambodia",126
201802,"Overseas visitor","Departure","Cameroon",2
201802,"Overseas visitor","Departure","Canada",11201
201802,"Overseas visitor","Departure","Cayman Islands",13
201802,"Overseas visitor","Departure","Central African Republic",1
201802,"Overseas visitor","Departure","Chad",2
201802,"Overseas visitor","Departure","Chile",1210
201802,"Overseas visitor","Departure","China, People's Republic of",69438
201802,"Overseas visitor","Departure","Christmas Island",1
201802,"Overseas visitor","Departure","Colombia",126
201802,"Overseas visitor","Departure","Congo",4
201802,"Overseas visitor","Departure","Congo, the Democratic Republic of the",4
201802,"Overseas visitor","Departure","Cook Islands",993
201802,"Overseas visitor","Departure","Costa Rica",23
201802,"Overseas visitor","Departure","Cote d'Ivoire",1
201802,"Overseas visitor","Departure","Croatia",116
201802,"Overseas visitor","Departure","Cuba",1
201802,"Overseas visitor","Departure","Curacao",2
201802,"Overseas visitor","Departure","Cyprus",78
201802,"Overseas visitor","Departure","Czechia",763
201802,"Overseas visitor","Departure","Denmark",2552
201802,"Overseas visitor","Departure","Dominican Republic",11
201802,"Overseas visitor","Departure","Ecuador",16
201802,"Overseas visitor","Departure","Egypt",21
201802,"Overseas visitor","Departure","El Salvador",9
201802,"Overseas visitor","Departure","Estonia",106
201802,"Overseas visitor","Departure","Eswatini",4
201802,"Overseas visitor","Departure","Ethiopia",7
201802,"Overseas visitor","Departure","Faeroe Islands",4
201802,"Overseas visitor","Departure","Falkland Islands",1
201802,"Overseas visitor","Departure","Fiji",2381
201802,"Overseas visitor","Departure","Finland",768
201802,"Overseas visitor","Departure","Former Yugoslav Republic of Macedonia (FYROM)",10
201802,"Overseas visitor","Departure","France",5613
201802,"Overseas visitor","Departure","French Guiana",6
201802,"Overseas visitor","Departure","French Polynesia",2265
201802,"Overseas visitor","Departure","Gaza Strip/Palestine/West Bank",6
201802,"Overseas visitor","Departure","Georgia",2
201802,"Overseas visitor","Departure","Germany",13908
201802,"Overseas visitor","Departure","Ghana",2
201802,"Overseas visitor","Departure","Gibraltar",18
201802,"Overseas visitor","Departure","Greece",142
201802,"Overseas visitor","Departure","Greenland",13
201802,"Overseas visitor","Departure","Grenada",3
201802,"Overseas visitor","Departure","Guadeloupe",12
201802,"Overseas visitor","Departure","Guam",22
201802,"Overseas visitor","Departure","Guatemala",18
201802,"Overseas visitor","Departure","Guyana",3
201802,"Overseas visitor","Departure","Haiti",1
201802,"Overseas visitor","Departure","Honduras",8
201802,"Overseas visitor","Departure","Hong Kong (Special Administrative Region)",5670
201802,"Overseas visitor","Departure","Hungary",305
201802,"Overseas visitor","Departure","Iceland",120
201802,"Overseas visitor","Departure","India",4546
201802,"Overseas visitor","Departure","Indonesia",978
201802,"Overseas visitor","Departure","Iran",105
201802,"Overseas visitor","Departure","Iraq",19
201802,"Overseas visitor","Departure","Ireland",1539
201802,"Overseas visitor","Departure","Israel",1266
201802,"Overseas visitor","Departure","Italy",1355
201802,"Overseas visitor","Departure","Jamaica",22
201802,"Overseas visitor","Departure","Japan",9539
201802,"Overseas visitor","Departure","Jordan",24
201802,"Overseas visitor","Departure","Kazakhstan",24
201802,"Overseas visitor","Departure","Kenya",57
201802,"Overseas visitor","Departure","Kiribati",45
201802,"Overseas visitor","Departure","Korea, Republic of",9972
201802,"Overseas visitor","Departure","Kosovo",7
201802,"Overseas visitor","Departure","Kuwait",58
201802,"Overseas visitor","Departure","Kyrgyzstan",1
201802,"Overseas visitor","Departure","Laos",26
201802,"Overseas visitor","Departure","Latvia",99
201802,"Overseas visitor","Departure","Lebanon",15
201802,"Overseas visitor","Departure","Liechtenstein",9
201802,"Overseas visitor","Departure","Lithuania",67
201802,"Overseas visitor","Departure","Luxembourg",148
201802,"Overseas visitor","Departure","Macau (Special Administrative Region)",197
201802,"Overseas visitor","Departure","Madagascar",2
201802,"Overseas visitor","Departure","Malawi",5
201802,"Overseas visitor","Departure","Malaysia",2943
201802,"Overseas visitor","Departure","Maldives",7
201802,"Overseas visitor","Departure","Mali",11
201802,"Overseas visitor","Departure","Malta",58
201802,"Overseas visitor","Departure","Marshall Islands",5
201802,"Overseas visitor","Departure","Martinique",2
201802,"Overseas visitor","Departure","Mauritania",2
201802,"Overseas visitor","Departure","Mauritius",49
201802,"Overseas visitor","Departure","Mexico",433
201802,"Overseas visitor","Departure","Micronesia, Federated States of",5
201802,"Overseas visitor","Departure","Moldova",3
201802,"Overseas visitor","Departure","Monaco",15
201802,"Overseas visitor","Departure","Mongolia",18
201802,"Overseas visitor","Departure","Montenegro",4
201802,"Overseas visitor","Departure","Morocco",2
201802,"Overseas visitor","Departure","Mozambique",5
201802,"Overseas visitor","Departure","Myanmar",52
201802,"Overseas visitor","Departure","Namibia",19
201802,"Overseas visitor","Departure","Nauru",5
201802,"Overseas visitor","Departure","Nepal",56
201802,"Overseas visitor","Departure","Netherlands",4550
201802,"Overseas visitor","Departure","New Caledonia",2323
201802,"Overseas visitor","Departure","New Zealand",1682
201802,"Overseas visitor","Departure","Niger",3
201802,"Overseas visitor","Departure","Nigeria",14
201802,"Overseas visitor","Departure","Niue",207
201802,"Overseas visitor","Departure","Norfolk Island",26
201802,"Overseas visitor","Departure","Northern Mariana Islands",1
201802,"Overseas visitor","Departure","Norway",758
201802,"Overseas visitor","Departure","Not Stated",4639
201802,"Overseas visitor","Departure","Oman",32
201802,"Overseas visitor","Departure","Pakistan",106
201802,"Overseas visitor","Departure","Palau",4
201802,"Overseas visitor","Departure","Panama",34
201802,"Overseas visitor","Departure","Papua New Guinea",158
201802,"Overseas visitor","Departure","Paraguay",11
201802,"Overseas visitor","Departure","Peru",108
201802,"Overseas visitor","Departure","Philippines",1643
201802,"Overseas visitor","Departure","Pitcairn",6
201802,"Overseas visitor","Departure","Poland",1004
201802,"Overseas visitor","Departure","Portugal",260
201802,"Overseas visitor","Departure","Puerto Rico",9
201802,"Overseas visitor","Departure","Qatar",150
201802,"Overseas visitor","Departure","Reunion",36
201802,"Overseas visitor","Departure","Romania",196
201802,"Overseas visitor","Departure","Russia",609
201802,"Overseas visitor","Departure","Rwanda",2
201802,"Overseas visitor","Departure","Samoa",1645
201802,"Overseas visitor","Departure","Samoa, American",51
201802,"Overseas visitor","Departure","San Marino",1
201802,"Overseas visitor","Departure","Saudi Arabia",147
201802,"Overseas visitor","Departure","Senegal",2
201802,"Overseas visitor","Departure","Serbia",45
201802,"Overseas visitor","Departure","Seychelles",10
201802,"Overseas visitor","Departure","Singapore",3600
201802,"Overseas visitor","Departure","Slovakia",226
201802,"Overseas visitor","Departure","Slovenia",152
201802,"Overseas visitor","Departure","Solomon Islands",91
201802,"Overseas visitor","Departure","Somalia",3
201802,"Overseas visitor","Departure","South Africa",1726
201802,"Overseas visitor","Departure","South Sudan",4
201802,"Overseas visitor","Departure","Spain",1273
201802,"Overseas visitor","Departure","Sri Lanka",297
201802,"Overseas visitor","Departure","St Kitts and Nevis",1
201802,"Overseas visitor","Departure","St Lucia",3
201802,"Overseas visitor","Departure","St Maarten (Dutch Part)",1
201802,"Overseas visitor","Departure","Sudan",1
201802,"Overseas visitor","Departure","Suriname",2
201802,"Overseas visitor","Departure","Sweden",2769
201802,"Overseas visitor","Departure","Switzerland",3736
201802,"Overseas visitor","Departure","Syria",3
201802,"Overseas visitor","Departure","Taiwan",6410
201802,"Overseas visitor","Departure","Tajikistan",1
201802,"Overseas visitor","Departure","Tanzania",8
201802,"Overseas visitor","Departure","Thailand",1048
201802,"Overseas visitor","Departure","Timor-Leste",10
201802,"Overseas visitor","Departure","Togo",2
201802,"Overseas visitor","Departure","Tokelau",10
201802,"Overseas visitor","Departure","Tonga",1516
201802,"Overseas visitor","Departure","Trinidad and Tobago",10
201802,"Overseas visitor","Departure","Tunisia",2
201802,"Overseas visitor","Departure","Turkey",157
201802,"Overseas visitor","Departure","Turkmenistan",1
201802,"Overseas visitor","Departure","Turks and Caicos Islands",6
201802,"Overseas visitor","Departure","Tuvalu",105
201802,"Overseas visitor","Departure","Uganda",9
201802,"Overseas visitor","Departure","Ukraine",125
201802,"Overseas visitor","Departure","United Arab Emirates",746
201802,"Overseas visitor","Departure","United Kingdom",38486
201802,"Overseas visitor","Departure","United States of America",46627
201802,"Overseas visitor","Departure","Uruguay",333
201802,"Overseas visitor","Departure","Uzbekistan",4
201802,"Overseas visitor","Departure","Vanuatu",179
201802,"Overseas visitor","Departure","Venezuela",10
201802,"Overseas visitor","Departure","Viet Nam",1018
201802,"Overseas visitor","Departure","Virgin Islands, British",1
201802,"Overseas visitor","Departure","Virgin Islands, United States",1
201802,"Overseas visitor","Departure","Wallis and Futuna",22
201802,"Overseas visitor","Departure","Yemen",1
201802,"Overseas visitor","Departure","Zambia",23
201802,"Overseas visitor","Departure","Zimbabwe",36
201803,"Overseas visitor","Arrival","Algeria",16
201803,"Overseas visitor","Arrival","Andorra",16
201803,"Overseas visitor","Arrival","Antigua and Barbuda",16
201803,"Overseas visitor","Arrival","Argentina",3776
201803,"Overseas visitor","Arrival","Australia",144176
201803,"Overseas visitor","Arrival","Austria",816
201803,"Overseas visitor","Arrival","Azerbaijan",16
201803,"Overseas visitor","Arrival","Bahamas",16
201803,"Overseas visitor","Arrival","Bahrain",32
201803,"Overseas visitor","Arrival","Bangladesh",96
201803,"Overseas visitor","Arrival","Belgium",752
201803,"Overseas visitor","Arrival","Bermuda",48
201803,"Overseas visitor","Arrival","Bolivia",48
201803,"Overseas visitor","Arrival","Brazil",1568
201803,"Overseas visitor","Arrival","Brunei Darussalam",160
201803,"Overseas visitor","Arrival","Bulgaria",80
201803,"Overseas visitor","Arrival","Burkina Faso",16
201803,"Overseas visitor","Arrival","Cambodia",208
201803,"Overseas visitor","Arrival","Canada",8448
201803,"Overseas visitor","Arrival","Cayman Islands",16
201803,"Overseas visitor","Arrival","Chile",928
201803,"Overseas visitor","Arrival","China, People's Republic of",43440
201803,"Overseas visitor","Arrival","Colombia",192
201803,"Overseas visitor","Arrival","Comoros",16
201803,"Overseas visitor","Arrival","Cook Islands",1104
201803,"Overseas visitor","Arrival","Costa Rica",32
201803,"Overseas visitor","Arrival","Croatia",64
201803,"Overseas visitor","Arrival","Cuba",16
201803,"Overseas visitor","Arrival","Curacao",16
201803,"Overseas visitor","Arrival","Cyprus",32
201803,"Overseas visitor","Arrival","Czechia",544
201803,"Overseas visitor","Arrival","Denmark",1456
201803,"Overseas visitor","Arrival","Dominican Republic",16
201803,"Overseas visitor","Arrival","Ecuador",32
201803,"Overseas visitor","Arrival","Egypt",32
201803,"Overseas visitor","Arrival","El Salvador",16
201803,"Overseas visitor","Arrival","Estonia",96
201803,"Overseas visitor","Arrival","Fiji",2480
201803,"Overseas visitor","Arrival","Finland",400
201803,"Overseas visitor","Arrival","Former Yugoslav Republic of Macedonia (FYROM)",16
201803,"Overseas visitor","Arrival","France",4416
201803,"Overseas visitor","Arrival","French Polynesia",2704
201803,"Overseas visitor","Arrival","Germany",11424
201803,"Overseas visitor","Arrival","Ghana",32
201803,"Overseas visitor","Arrival","Greece",96
201803,"Overseas visitor","Arrival","Guam",32
201803,"Overseas visitor","Arrival","Guatemala",16
201803,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",6992
201803,"Overseas visitor","Arrival","Hungary",192
201803,"Overseas visitor","Arrival","Iceland",32
201803,"Overseas visitor","Arrival","India",6384
201803,"Overseas visitor","Arrival","Indonesia",1744
201803,"Overseas visitor","Arrival","Iran",176
201803,"Overseas visitor","Arrival","Iraq",32
201803,"Overseas visitor","Arrival","Ireland",1296
201803,"Overseas visitor","Arrival","Israel",512
201803,"Overseas visitor","Arrival","Italy",944
201803,"Overseas visitor","Arrival","Jamaica",32
201803,"Overseas visitor","Arrival","Japan",11968
201803,"Overseas visitor","Arrival","Jordan",16
201803,"Overseas visitor","Arrival","Kazakhstan",64
201803,"Overseas visitor","Arrival","Kenya",64
201803,"Overseas visitor","Arrival","Kiribati",80
201803,"Overseas visitor","Arrival","Korea, Republic of",9136
201803,"Overseas visitor","Arrival","Kuwait",48
201803,"Overseas visitor","Arrival","Kyrgyzstan",16
201803,"Overseas visitor","Arrival","Laos",64
201803,"Overseas visitor","Arrival","Latvia",48
201803,"Overseas visitor","Arrival","Lebanon",16
201803,"Overseas visitor","Arrival","Liechtenstein",16
201803,"Overseas visitor","Arrival","Lithuania",96
201803,"Overseas visitor","Arrival","Luxembourg",80
201803,"Overseas visitor","Arrival","Macau (Special Administrative Region)",224
201803,"Overseas visitor","Arrival","Malawi",32
201803,"Overseas visitor","Arrival","Malaysia",4752
201803,"Overseas visitor","Arrival","Maldives",16
201803,"Overseas visitor","Arrival","Malta",64
201803,"Overseas visitor","Arrival","Martinique",16
201803,"Overseas visitor","Arrival","Mauritania",16
201803,"Overseas visitor","Arrival","Mauritius",48
201803,"Overseas visitor","Arrival","Mexico",640
201803,"Overseas visitor","Arrival","Micronesia, Federated States of",16
201803,"Overseas visitor","Arrival","Moldova",16
201803,"Overseas visitor","Arrival","Monaco",16
201803,"Overseas visitor","Arrival","Mongolia",16
201803,"Overseas visitor","Arrival","Montenegro",16
201803,"Overseas visitor","Arrival","Morocco",16
201803,"Overseas visitor","Arrival","Mozambique",16
201803,"Overseas visitor","Arrival","Myanmar",64
201803,"Overseas visitor","Arrival","Namibia",16
201803,"Overseas visitor","Arrival","Nauru",16
201803,"Overseas visitor","Arrival","Nepal",96
201803,"Overseas visitor","Arrival","Netherlands",2512
201803,"Overseas visitor","Arrival","New Caledonia",1552
201803,"Overseas visitor","Arrival","New Zealand",2064
201803,"Overseas visitor","Arrival","Niue",272
201803,"Overseas visitor","Arrival","Norfolk Island",16
201803,"Overseas visitor","Arrival","Norway",624
201803,"Overseas visitor","Arrival","Not Stated",2000
201803,"Overseas visitor","Arrival","Oman",80
201803,"Overseas visitor","Arrival","Pakistan",112
